"Hamilton County (Chattanooga)","4","4",".3","756","0.4%","lower"
"East Tennessee Region","8","8",".96","2475","3.9%","higher"
"Jackson-Madison County","1","2",".1","58","1.7%",""
"Knoxville-Knox County","4","4",".30","1953","1.5%",""
"Mid-Cumberland Region","6","10",".2","680","0.3%","lower"
"Shelby County (Memphis)","0","5",".0","0","0.0%","n/a"
"Nashville-Davidson County","3","6",".4","180","2.2%",""
"Northeast Region","3","3",".0","240","0.0%","lower"
"South Central Region","3","3",".0","219","0.0%",""
"Southeast Region","5","5",".4","872","0.5%","lower"
"Sullivan County (Tri-Cities)","1","2",".0","385","0.0%","lower"
"Upper Cumberland Region","4","4",".0","397","0.0%","lower"
"West Tennessee Region","6","6",".0","244","0.0%","lower"

