"Hamilton County (Chattanooga)","2","4",".0","453","0.0%","lower"
"East Tennessee Region","5","7",".22","2025","1.1%",""
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","1","3",".5","506","1.0%",""
"Mid-Cumberland Region","11","11",".14","1284","1.1%",""
"Shelby County (Memphis)","8","12",".14","1087","1.3%",""
"Nashville-Davidson County","2","5",".0","367","0.0%",""
"Northeast Region","2","3",".1","173","0.6%",""
"South Central Region","3","3",".1","243","0.4%",""
"Southeast Region","3","5",".3","375","0.8%",""
"Sullivan County (Tri-Cities)","0","1",".0","0","0.0%","n/a"
"Upper Cumberland Region","4","4",".1","513","0.2%",""
"West Tennessee Region","5","6",".2","275","0.7%",""

