"Hamilton County (Chattanooga)","3","4",".0","504","0.0%",""
"East Tennessee Region","7","7",".0","2925","0.0%",""
"Jackson-Madison County","1","1",".0","580","0.0%",""
"Knoxville-Knox County","4","4",".1","1200","0.1%",""
"Mid-Cumberland Region","9","10",".0","566","0.0%",""
"Shelby County (Memphis)","1","10",".0","160","0.0%",""
"Nashville-Davidson County","3","6",".2","285","0.7%","higher"
"Northeast Region","0","3",".0","0","0.0%",""
"South Central Region","3","3",".0","192","0.0%",""
"Southeast Region","5","5",".1","464","0.2%",""
"Sullivan County (Tri-Cities)","1","2",".0","342","0.0%",""
"Upper Cumberland Region","3","4",".0","361","0.0%",""
"West Tennessee Region","5","6",".0","300","0.0%",""

