"Hamilton County (Chattanooga)","4","4",".5","782","0.6%","lower"
"East Tennessee Region","5","7",".76","1767","4.3%","higher"
"Jackson-Madison County","2","2",".21","377","5.6%","higher"
"Knoxville-Knox County","2","4",".37","1742","2.1%",""
"Mid-Cumberland Region","5","10",".6","527","1.1%",""
"Shelby County (Memphis)","3","5",".5","227","2.2%",""
"Nashville-Davidson County","2","5",".1","219","0.5%",""
"Northeast Region","2","3",".0","195","0.0%","lower"
"South Central Region","3","3",".0","165","0.0%",""
"Southeast Region","3","5",".3","282","1.1%",""
"Sullivan County (Tri-Cities)","1","2",".0","402","0.0%","lower"
"Upper Cumberland Region","4","4",".0","332","0.0%","lower"
"West Tennessee Region","3","6",".0","106","0.0%",""

