"Hamilton County (Chattanooga)","3","4",".2","633","0.3%","lower"
"East Tennessee Region","4","7",".78","1872","4.2%","higher"
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","2","3",".44","1158","3.8%",""
"Mid-Cumberland Region","6","15",".11","942","1.2%","lower"
"Shelby County (Memphis)","8","11",".96","1096","8.8%","higher"
"Nashville-Davidson County","2","10",".37","759","4.9%","higher"
"Northeast Region","3","5",".0","202","0.0%","lower"
"South Central Region","3","3",".2","141","1.4%",""
"Southeast Region","3","5",".5","471","1.1%","lower"
"Sullivan County (Tri-Cities)","1","1",".0","365","0.0%","lower"
"Upper Cumberland Region","4","4",".4","595","0.7%","lower"
"West Tennessee Region","6","6",".1","350","0.3%","lower"

