"Chattanooga-Hamilton County","4","5","0","437","0.0%",""
"East Tennessee Region","3","7","0","376","0.0%",""
"Jackson-Madison County","1","1","1","751","0.1%","higher"
"Knoxville-Knox County","2","4","0","454","0.0%",""
"Mid-Cumberland Region","4","11","0","521","0.0%",""
"Memphis-Shelby County","1","6","0","131","0.0%",""
"Nashville-Davidson County","4","6","0","875","0.0%",""
"Northeast Region","3","3","0","584","0.0%",""
"South Central Region","3","3","0","311","0.0%",""
"Southeast Region","3","4","0","337","0.0%",""
"Sullivan County","1","2","0","239","0.0%",""
"Upper Cumberland Region","3","5","0","459","0.0%",""
"West Tennessee Region","4","6","0","433","0.0%",""

