"Hamilton County (Chattanooga)","3","4",".1","727","0.1%","lower"
"East Tennessee Region","7","7",".30","2777","1.1%",""
"Jackson-Madison County","1","2",".11","561","2.0%","higher"
"Knoxville-Knox County","3","4",".13","1724","0.8%",""
"Mid-Cumberland Region","5","10",".13","879","1.5%","higher"
"Shelby County (Memphis)","0","5",".0","0","0.0%","n/a"
"Nashville-Davidson County","3","5",".4","789","0.5%",""
"Northeast Region","3","3",".1","256","0.4%",""
"South Central Region","3","3",".3","170","1.8%",""
"Southeast Region","5","5",".3","864","0.4%",""
"Sullivan County (Tri-Cities)","2","2",".0","474","0.0%","lower"
"Upper Cumberland Region","4","4",".3","574","0.5%",""
"West Tennessee Region","6","6",".1","301","0.3%",""

