"Chattanooga-Hamilton County","5","5","4","732","0.5%",""
"East Tennessee Region","7","7","11","3558","0.3%","lower"
"Jackson-Madison County","1","1","47","987","4.8%","higher"
"Knoxville-Knox County","3","4","3","870","0.3%",""
"Mid-Cumberland Region","7","10","2","1304","0.2%","lower"
"Memphis-Shelby County","2","5","4","657","0.6%",""
"Nashville-Davidson County","5","6","25","1751","1.4%","higher"
"Northeast Region","1","3","0","210","0.0%",""
"South Central Region","3","3","0","257","0.0%",""
"Southeast Region","4","4","5","768","0.7%",""
"Sullivan County","1","2","0","255","0.0%",""
"Upper Cumberland Region","5","5","2","852","0.2%",""
"West Tennessee Region","6","6","2","416","0.5%",""

