"Hamilton County (Chattanooga)","3","4",".0","512","0.0%","lower"
"East Tennessee Region","4","7",".1","1785","0.1%","lower"
"Jackson-Madison County","1","1",".17","531","3.2%","higher"
"Knoxville-Knox County","3","3",".6","920","0.7%",""
"Mid-Cumberland Region","8","11",".1","757","0.1%","lower"
"Shelby County (Memphis)","7","12",".42","579","7.3%","higher"
"Nashville-Davidson County","3","6",".0","357","0.0%",""
"Northeast Region","3","4",".2","245","0.8%",""
"South Central Region","3","3",".0","254","0.0%",""
"Southeast Region","4","4",".0","185","0.0%",""
"Sullivan County (Tri-Cities)","0","1",".0","0","0.0%","n/a"
"Upper Cumberland Region","3","4",".0","507","0.0%","lower"
"West Tennessee Region","6","6",".0","342","0.0%",""

