"Hamilton County (Chattanooga)","3","4",".0","599","0.0%","lower"
"East Tennessee Region","6","7",".56","2676","2.1%","higher"
"Jackson-Madison County","1","1",".25","593","4.2%","higher"
"Knoxville-Knox County","3","3",".6","1649","0.4%","lower"
"Mid-Cumberland Region","7","11",".0","1128","0.0%","lower"
"Shelby County (Memphis)","7","12",".48","888","5.4%","higher"
"Nashville-Davidson County","3","6",".0","812","0.0%","lower"
"Northeast Region","3","4",".14","223","6.3%","higher"
"South Central Region","3","3",".0","218","0.0%",""
"Southeast Region","3","4",".0","371","0.0%","lower"
"Sullivan County (Tri-Cities)","0","1",".0","0","0.0%","n/a"
"Upper Cumberland Region","4","4",".1","630","0.2%","lower"
"West Tennessee Region","6","6",".0","296","0.0%","lower"

