"Hamilton County (Chattanooga)","3","4",".0","488","0.0%",""
"East Tennessee Region","6","7",".36","2157","1.7%","higher"
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","0","3",".0","0","0.0%","n/a"
"Mid-Cumberland Region","8","15",".0","734","0.0%","lower"
"Shelby County (Memphis)","7","11",".0","934","0.0%","lower"
"Nashville-Davidson County","3","10",".4","681","0.6%",""
"Northeast Region","3","5",".3","311","1.0%",""
"South Central Region","3","3",".1","226","0.4%",""
"Southeast Region","3","5",".0","327","0.0%",""
"Sullivan County (Tri-Cities)","1","1",".0","317","0.0%",""
"Upper Cumberland Region","3","4",".0","266","0.0%",""
"West Tennessee Region","6","6",".0","355","0.0%",""

