"Chattanooga-Hamilton County","4","5","6","503","1.2%","lower"
"East Tennessee Region","7","7","93","3397","2.7%",""
"Jackson-Madison County","1","1","65","860","7.6%","higher"
"Knoxville-Knox County","2","3","18","1113","1.6%","lower"
"Mid-Cumberland Region","8","10","33","1047","3.2%",""
"Memphis-Shelby County","1","5","0","80","0.0%",""
"Nashville-Davidson County","3","6","80","596","13.4%","higher"
"Northeast Region","2","3","4","345","1.2%","lower"
"South Central Region","3","3","0","290","0.0%","lower"
"Southeast Region","4","4","26","835","3.1%",""
"Sullivan County","1","2","10","218","4.6%",""
"Upper Cumberland Region","5","5","13","1000","1.3%","lower"
"West Tennessee Region","6","6","7","388","1.8%",""

