"Hamilton County (Chattanooga)","4","4",".1","729","0.1%","lower"
"East Tennessee Region","5","7",".27","1925","1.4%","lower"
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","1","3",".15","971","1.5%",""
"Mid-Cumberland Region","8","11",".20","853","2.3%",""
"Shelby County (Memphis)","8","12",".86","1326","6.5%","higher"
"Nashville-Davidson County","3","6",".0","312","0.0%","lower"
"Northeast Region","2","4",".0","147","0.0%",""
"South Central Region","3","3",".0","253","0.0%","lower"
"Southeast Region","3","4",".7","368","1.9%",""
"Sullivan County (Tri-Cities)","1","1",".0","317","0.0%","lower"
"Upper Cumberland Region","4","4",".3","474","0.6%","lower"
"West Tennessee Region","6","6",".4","274","1.5%",""

