"Chattanooga-Hamilton County","5","5","14","774","1.8%","lower"
"East Tennessee Region","7","7","63","4216","1.5%","lower"
"Jackson-Madison County","1","1","11","1023","1.1%","lower"
"Knoxville-Knox County","1","4","22","664","3.3%",""
"Mid-Cumberland Region","7","12","67","1284","5.2%","higher"
"Memphis-Shelby County","4","6","11","881","1.2%","lower"
"Nashville-Davidson County","6","6","191","2426","7.9%","higher"
"Northeast Region","2","3","17","328","5.2%","higher"
"South Central Region","3","3","0","296","0.0%","lower"
"Southeast Region","4","5","40","954","4.2%",""
"Sullivan County","2","2","23","707","3.3%",""
"Upper Cumberland Region","5","5","29","1301","2.2%","lower"
"West Tennessee Region","5","6","2","374","0.5%","lower"

