"Hamilton County (Chattanooga)","2","4",".14","533","2.6%","lower"
"East Tennessee Region","7","9",".272","2903","9.4%","higher"
"Jackson-Madison County","1","1",".45","771","5.8%",""
"Knoxville-Knox County","1","3",".22","108","20.4%","higher"
"Mid-Cumberland Region","10","14",".76","1399","5.4%",""
"Shelby County (Memphis)","2","4",".4","190","2.1%","lower"
"Nashville-Davidson County","5","11",".61","1071","5.7%",""
"Northeast Region","4","5",".25","398","6.3%",""
"South Central Region","3","3",".4","262","1.5%","lower"
"Southeast Region","2","4",".35","482","7.3%",""
"Sullivan County (Tri-Cities)","2","3",".15","396","3.8%",""
"Upper Cumberland Region","4","4",".3","456","0.7%","lower"
"West Tennessee Region","6","6",".3","345","0.9%","lower"

