"Hamilton County (Chattanooga)","4","4",".0","747","0.0%",""
"East Tennessee Region","6","7",".1","2312","0.0%",""
"Jackson-Madison County","1","1",".1","550","0.2%",""
"Knoxville-Knox County","3","4",".0","649","0.0%",""
"Mid-Cumberland Region","10","10",".5","698","0.7%","higher"
"Shelby County (Memphis)","0","10",".0","0","0.0%",""
"Nashville-Davidson County","2","6",".0","109","0.0%",""
"Northeast Region","2","3",".0","201","0.0%",""
"South Central Region","3","3",".0","176","0.0%",""
"Southeast Region","4","5",".0","154","0.0%",""
"Sullivan County (Tri-Cities)","1","2",".0","313","0.0%",""
"Upper Cumberland Region","3","4",".0","334","0.0%",""
"West Tennessee Region","5","6",".0","229","0.0%",""

