"Hamilton County (Chattanooga)","2","4",".0","351","0.0%",""
"East Tennessee Region","5","7",".4","1727","0.2%",""
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","2","3",".3","346","0.9%","higher"
"Mid-Cumberland Region","6","15",".0","351","0.0%",""
"Shelby County (Memphis)","7","11",".0","865","0.0%",""
"Nashville-Davidson County","3","10",".0","276","0.0%",""
"Northeast Region","2","5",".0","115","0.0%",""
"South Central Region","3","3",".0","171","0.0%",""
"Southeast Region","3","5",".0","110","0.0%",""
"Sullivan County (Tri-Cities)","1","1",".0","214","0.0%",""
"Upper Cumberland Region","4","4",".0","504","0.0%",""
"West Tennessee Region","6","6",".0","227","0.0%",""

