"Hamilton County (Chattanooga)","4","4","0","480","0.0%",""
"East Tennessee Region","7","8","4","2291","0.2%","lower"
"Jackson-Madison County","1","1","4","431","0.9%",""
"Knoxville-Knox County","3","4","0","635","0.0%",""
"Mid-Cumberland Region","4","9","1","175","0.6%",""
"Shelby County (Memphis)","1","6","0","47","0.0%",""
"Nashville-Davidson County","3","6","21","542","3.9%","higher"
"Northeast Region","2","2","1","248","0.4%",""
"South Central Region","2","3","0","117","0.0%",""
"Southeast Region","4","4","0","408","0.0%",""
"Sullivan County (Tri-Cities)","2","2","2","508","0.4%",""
"Upper Cumberland Region","3","5","1","422","0.2%",""
"West Tennessee Region","4","6","0","213","0.0%",""

