"Chattanooga-Hamilton County","5","5","0","676","0.0%","lower"
"East Tennessee Region","7","7","8","3791","0.2%","lower"
"Jackson-Madison County","1","1","31","943","3.3%","higher"
"Knoxville-Knox County","1","4","10","700","1.4%",""
"Mid-Cumberland Region","8","12","17","1215","1.4%",""
"Memphis-Shelby County","3","9","3","269","1.1%",""
"Nashville-Davidson County","5","6","35","1490","2.3%","higher"
"Northeast Region","2","3","0","328","0.0%",""
"South Central Region","3","3","0","305","0.0%",""
"Southeast Region","3","5","1","499","0.2%",""
"Sullivan County","1","2","0","237","0.0%",""
"Upper Cumberland Region","5","5","5","1086","0.5%",""
"West Tennessee Region","6","6","3","557","0.5%",""

