"Chattanooga-Hamilton County","3","5","0","200","0.0%",""
"East Tennessee Region","5","6","0","1189","0.0%",""
"Jackson-Madison County","1","1","2","876","0.2%",""
"Knoxville-Knox County","3","3","2","1140","0.2%",""
"Mid-Cumberland Region","5","11","0","960","0.0%",""
"Memphis-Shelby County","2","6","0","174","0.0%",""
"Nashville-Davidson County","3","6","3","781","0.4%","higher"
"Northeast Region","2","3","0","224","0.0%",""
"South Central Region","3","3","0","245","0.0%",""
"Southeast Region","3","4","0","455","0.0%",""
"Sullivan County","1","2","0","114","0.0%",""
"Upper Cumberland Region","5","5","0","728","0.0%",""
"West Tennessee Region","6","6","1","466","0.2%",""

