"Chattanooga-Hamilton County","3","5","0","420","0.0%",""
"East Tennessee Region","7","7","10","3229","0.3%",""
"Jackson-Madison County","1","1","20","914","2.2%","higher"
"Knoxville-Knox County","4","4","6","1442","0.4%",""
"Mid-Cumberland Region","7","10","0","856","0.0%","lower"
"Memphis-Shelby County","1","5","0","76","0.0%",""
"Nashville-Davidson County","5","6","20","2101","1.0%","higher"
"Northeast Region","2","3","1","322","0.3%",""
"South Central Region","3","3","0","272","0.0%",""
"Southeast Region","3","4","0","535","0.0%",""
"Sullivan County","1","2","0","271","0.0%",""
"Upper Cumberland Region","5","5","0","820","0.0%","lower"
"West Tennessee Region","4","6","0","270","0.0%",""

