"Hamilton County (Chattanooga)","3","4",".1","638","0.2%","lower"
"East Tennessee Region","6","7",".42","2641","1.6%","higher"
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","2","4",".21","1763","1.2%",""
"Mid-Cumberland Region","7","10",".8","945","0.9%",""
"Shelby County (Memphis)","1","3",".1","250","0.4%",""
"Nashville-Davidson County","2","5",".1","142","0.7%",""
"Northeast Region","3","3",".2","215","0.9%",""
"South Central Region","3","3",".1","150","0.7%",""
"Southeast Region","5","5",".2","893","0.2%","lower"
"Sullivan County (Tri-Cities)","1","2",".0","134","0.0%",""
"Upper Cumberland Region","4","4",".1","456","0.2%",""
"West Tennessee Region","6","6",".0","297","0.0%",""

