"Chattanooga-Hamilton County","4","5","0","567","0.0%",""
"East Tennessee Region","6","7","0","2227","0.0%","lower"
"Jackson-Madison County","1","1","32","819","3.9%","higher"
"Knoxville-Knox County","4","4","6","1353","0.4%",""
"Mid-Cumberland Region","7","10","3","956","0.3%",""
"Memphis-Shelby County","1","5","0","52","0.0%",""
"Nashville-Davidson County","2","6","13","1170","1.1%","higher"
"Northeast Region","2","3","0","351","0.0%",""
"South Central Region","3","3","0","333","0.0%",""
"Southeast Region","4","4","1","823","0.1%",""
"Sullivan County","1","2","0","252","0.0%",""
"Upper Cumberland Region","4","5","3","701","0.4%",""
"West Tennessee Region","6","6","0","379","0.0%",""

