"Hamilton County (Chattanooga)","3","4",".0","601","0.0%","lower"
"East Tennessee Region","3","7",".35","1309","2.7%","higher"
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","1","3",".3","808","0.4%","lower"
"Mid-Cumberland Region","6","11",".2","861","0.2%","lower"
"Shelby County (Memphis)","7","12",".50","887","5.6%","higher"
"Nashville-Davidson County","1","7",".0","25","0.0%",""
"Northeast Region","4","4",".0","302","0.0%","lower"
"South Central Region","3","3",".0","168","0.0%",""
"Southeast Region","3","5",".2","399","0.5%",""
"Sullivan County (Tri-Cities)","1","1",".0","370","0.0%","lower"
"Upper Cumberland Region","4","4",".1","582","0.2%","lower"
"West Tennessee Region","5","6",".0","251","0.0%",""

