"Hamilton County (Chattanooga)","4","4",".0","674","0.0%","lower"
"East Tennessee Region","4","7",".4","1480","0.3%","lower"
"Jackson-Madison County","1","1",".57","609","9.4%","higher"
"Knoxville-Knox County","3","3",".5","1020","0.5%","lower"
"Mid-Cumberland Region","4","11",".0","362","0.0%","lower"
"Shelby County (Memphis)","7","12",".48","805","6.0%","higher"
"Nashville-Davidson County","2","6",".0","273","0.0%","lower"
"Northeast Region","2","4",".0","159","0.0%",""
"South Central Region","3","3",".0","198","0.0%",""
"Southeast Region","4","4",".0","183","0.0%",""
"Sullivan County (Tri-Cities)","1","1",".0","373","0.0%","lower"
"Upper Cumberland Region","4","4",".0","600","0.0%","lower"
"West Tennessee Region","6","6",".0","322","0.0%","lower"

