"Hamilton County (Chattanooga)","4","4",".5","365","1.4%","lower"
"East Tennessee Region","5","8",".53","967","5.5%","higher"
"Jackson-Madison County","1","2",".23","274","8.4%","higher"
"Knoxville-Knox County","3","4",".12","359","3.3%",""
"Mid-Cumberland Region","5","10",".10","152","6.6%",""
"Shelby County (Memphis)","0","5",".0","0","","n/a"
"Nashville-Davidson County","1","6",".0","10","0.0%",""
"Northeast Region","3","3",".0","78","0.0%",""
"South Central Region","2","3",".1","98","1.0%",""
"Southeast Region","4","5",".0","71","0.0%",""
"Sullivan County (Tri-Cities)","2","2",".1","195","0.5%","lower"
"Upper Cumberland Region","3","4",".2","126","1.6%",""
"West Tennessee Region","6","6",".0","162","0.0%","lower"

