"Hamilton County (Chattanooga)","3","4",".0","463","0.0%",""
"East Tennessee Region","5","7",".1","1581","0.1%",""
"Jackson-Madison County","1","1",".1","538","0.2%",""
"Knoxville-Knox County","3","4",".1","1012","0.1%",""
"Mid-Cumberland Region","8","10",".0","420","0.0%",""
"Shelby County (Memphis)","1","10",".0","66","0.0%",""
"Nashville-Davidson County","2","6",".2","120","1.7%","higher"
"Northeast Region","2","3",".0","186","0.0%",""
"South Central Region","3","3",".0","218","0.0%",""
"Southeast Region","4","5",".0","153","0.0%",""
"Sullivan County (Tri-Cities)","1","2",".0","357","0.0%",""
"Upper Cumberland Region","4","4",".0","482","0.0%",""
"West Tennessee Region","6","6",".2","295","0.7%","higher"

