"Hamilton County (Chattanooga)","4","4","0","606","0.0%",""
"East Tennessee Region","7","8","6","2598","0.2%",""
"Jackson-Madison County","0","0","0","0","0.0%",""
"Knoxville-Knox County","4","4","3","1406","0.2%",""
"Mid-Cumberland Region","8","9","2","970","0.2%",""
"Shelby County (Memphis)","1","5","0","67","0.0%",""
"Nashville-Davidson County","5","6","23","1763","1.3%","higher"
"Northeast Region","2","2","1","304","0.3%",""
"South Central Region","3","3","0","295","0.0%",""
"Southeast Region","4","4","4","647","0.6%",""
"Sullivan County (Tri-Cities)","1","1","0","137","0.0%",""
"Upper Cumberland Region","4","5","1","634","0.2%",""
"West Tennessee Region","5","6","1","337","0.3%",""

