"Chattanooga-Hamilton County","4","5","0","344","0.0%",""
"East Tennessee Region","5","7","2","1973","0.1%",""
"Jackson-Madison County","1","1","5","891","0.6%","higher"
"Knoxville-Knox County","2","4","6","908","0.7%","higher"
"Mid-Cumberland Region","7","11","1","1051","0.1%",""
"Memphis-Shelby County","2","9","0","125","0.0%",""
"Nashville-Davidson County","5","6","5","1411","0.4%",""
"Northeast Region","1","3","0","229","0.0%",""
"South Central Region","3","3","0","285","0.0%",""
"Southeast Region","3","5","0","1030","0.0%",""
"Sullivan County","1","2","0","266","0.0%",""
"Upper Cumberland Region","5","5","1","855","0.1%",""
"West Tennessee Region","6","6","1","567","0.2%",""

