"Hamilton County (Chattanooga)","3","4",".0","756","0.0%","lower"
"East Tennessee Region","4","7",".12","1629","0.7%",""
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","3","3",".11","1484","0.7%",""
"Mid-Cumberland Region","8","11",".11","823","1.3%","higher"
"Shelby County (Memphis)","8","12",".11","963","1.1%","higher"
"Nashville-Davidson County","1","5",".0","10","0.0%",""
"Northeast Region","1","3",".0","125","0.0%",""
"South Central Region","3","3",".0","258","0.0%",""
"Southeast Region","3","5",".0","187","0.0%",""
"Sullivan County (Tri-Cities)","1","1",".0","193","0.0%",""
"Upper Cumberland Region","4","4",".0","505","0.0%",""
"West Tennessee Region","6","6",".1","363","0.3%",""

