"Hamilton County (Chattanooga)","3","4",".2","584","0.3%","lower"
"East Tennessee Region","5","7",".34","1559","2.2%",""
"Jackson-Madison County","1","1",".84","621","13.5%","higher"
"Knoxville-Knox County","2","3",".13","1206","1.1%","lower"
"Mid-Cumberland Region","6","11",".4","971","0.4%","lower"
"Shelby County (Memphis)","7","12",".56","999","5.6%","higher"
"Nashville-Davidson County","2","7",".0","93","0.0%",""
"Northeast Region","1","4",".0","51","0.0%",""
"South Central Region","3","3",".0","235","0.0%","lower"
"Southeast Region","4","5",".0","482","0.0%","lower"
"Sullivan County (Tri-Cities)","1","1",".0","372","0.0%","lower"
"Upper Cumberland Region","4","4",".1","615","0.2%","lower"
"West Tennessee Region","6","6",".0","329","0.0%","lower"

