"Chattanooga-Hamilton County","2","4","18","425","4.2%",""
"East Tennessee Region","5","7","178","2250","7.9%","higher"
"Jackson-Madison County","0","1","0","0","0.0%",""
"Knoxville-Knox County","1","5","6","194","3.1%",""
"Mid-Cumberland Region","8","12","103","1647","6.3%","higher"
"Memphis-Shelby County","2","2","14","638","2.2%","lower"
"Nashville-Davidson County","2","5","36","1042","3.5%",""
"Northeast Region","2","3","4","448","0.9%","lower"
"South Central Region","3","3","4","282","1.4%","lower"
"Southeast Region","4","5","27","908","3.0%",""
"Sullivan County","2","2","7","374","1.9%","lower"
"Upper Cumberland Region","5","5","29","1660","1.7%","lower"
"West Tennessee Region","6","6","11","571","1.9%","lower"

