"Hamilton County (Chattanooga)","3","4",".2","805","0.3%",""
"East Tennessee Region","6","7",".2","2139","0.1%",""
"Jackson-Madison County","0","2",".0","0","0.0%","n/a"
"Knoxville-Knox County","4","4",".2","2140","0.1%",""
"Mid-Cumberland Region","8","10",".1","1016","0.1%",""
"Shelby County (Memphis)","1","5",".2","139","1.4%","higher"
"Nashville-Davidson County","4","5",".1","1273","0.1%",""
"Northeast Region","3","3",".1","239","0.4%",""
"South Central Region","3","3",".0","180","0.0%",""
"Southeast Region","5","5",".2","769","0.3%",""
"Sullivan County (Tri-Cities)","2","2",".0","407","0.0%",""
"Upper Cumberland Region","3","4",".0","548","0.0%",""
"West Tennessee Region","6","6",".0","301","0.0%",""

