"Hamilton County (Chattanooga)","4","4",".0","658","0.0%","lower"
"East Tennessee Region","6","7",".63","2717","2.3%","higher"
"Jackson-Madison County","1","1",".9","638","1.4%",""
"Knoxville-Knox County","2","3",".18","1317","1.4%",""
"Mid-Cumberland Region","5","15",".4","823","0.5%",""
"Shelby County (Memphis)","8","11",".0","965","0.0%","lower"
"Nashville-Davidson County","3","10",".9","990","0.9%",""
"Northeast Region","4","5",".1","289","0.4%",""
"South Central Region","3","3",".0","177","0.0%",""
"Southeast Region","2","5",".0","360","0.0%",""
"Sullivan County (Tri-Cities)","1","1",".0","394","0.0%","lower"
"Upper Cumberland Region","4","4",".1","507","0.2%",""
"West Tennessee Region","6","6",".1","293","0.3%",""

