"Chattanooga-Hamilton County","4","5","2","457","0.4%",""
"East Tennessee Region","7","7","4","3389","0.1%","lower"
"Jackson-Madison County","1","1","20","841","2.4%","higher"
"Knoxville-Knox County","2","4","8","861","0.9%","higher"
"Mid-Cumberland Region","8","10","0","1156","0.0%","lower"
"Memphis-Shelby County","2","5","0","677","0.0%",""
"Nashville-Davidson County","4","6","11","1148","1.0%","higher"
"Northeast Region","2","3","1","365","0.3%",""
"South Central Region","3","3","1","297","0.3%",""
"Southeast Region","4","4","2","735","0.3%",""
"Sullivan County","1","2","0","80","0.0%",""
"Upper Cumberland Region","4","5","0","634","0.0%",""
"West Tennessee Region","4","6","0","251","0.0%",""

