"Hamilton County (Chattanooga)","3","4",".0","624","0.0%","lower"
"East Tennessee Region","5","7",".47","1424","3.3%","higher"
"Jackson-Madison County","1","2",".4","410","1.0%",""
"Knoxville-Knox County","3","4",".8","1399","0.6%",""
"Mid-Cumberland Region","9","11",".9","1065","0.9%",""
"Shelby County (Memphis)","1","12",".1","25","4.0%",""
"Nashville-Davidson County","3","5",".3","886","0.3%","lower"
"Northeast Region","2","3",".0","141","0.0%",""
"South Central Region","3","3",".1","215","0.5%",""
"Southeast Region","2","5",".0","291","0.0%",""
"Sullivan County (Tri-Cities)","0","2",".0","0","0.0%","n/a"
"Upper Cumberland Region","3","4",".0","245","0.0%",""
"West Tennessee Region","6","6",".0","283","0.0%",""

