"Hamilton County (Chattanooga)","3","4",".0","551","0.0%",""
"East Tennessee Region","5","7",".5","1947","0.3%","higher"
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","1","3",".1","1081","0.1%",""
"Mid-Cumberland Region","6","15",".0","981","0.0%",""
"Shelby County (Memphis)","7","11",".0","898","0.0%",""
"Nashville-Davidson County","2","10",".0","749","0.0%",""
"Northeast Region","2","5",".0","131","0.0%",""
"South Central Region","2","3",".0","134","0.0%",""
"Southeast Region","2","5",".0","363","0.0%",""
"Sullivan County (Tri-Cities)","1","1",".0","324","0.0%",""
"Upper Cumberland Region","3","4",".0","175","0.0%",""
"West Tennessee Region","6","6",".0","339","0.0%",""

