"Hamilton County (Chattanooga)","3","4",".0","645","0.0%","lower"
"East Tennessee Region","5","7",".52","2114","2.5%","higher"
"Jackson-Madison County","1","1",".26","599","4.3%","higher"
"Knoxville-Knox County","3","3",".3","1471","0.2%","lower"
"Mid-Cumberland Region","7","11",".1","1159","0.1%","lower"
"Shelby County (Memphis)","1","12",".2","34","5.9%","higher"
"Nashville-Davidson County","2","6",".1","840","0.1%","lower"
"Northeast Region","3","4",".1","291","0.3%",""
"South Central Region","2","3",".0","131","0.0%",""
"Southeast Region","3","4",".0","349","0.0%",""
"Sullivan County (Tri-Cities)","0","1",".0","0","0.0%","n/a"
"Upper Cumberland Region","4","4",".3","629","0.5%",""
"West Tennessee Region","6","6",".0","275","0.0%",""

