"Hamilton County (Chattanooga)","4","4",".0","532","0.0%","lower"
"East Tennessee Region","4","7",".73","1880","3.9%","higher"
"Jackson-Madison County","0","2",".0","0","0.0%","n/a"
"Knoxville-Knox County","3","3",".11","814","1.4%",""
"Mid-Cumberland Region","7","11",".3","557","0.5%","lower"
"Shelby County (Memphis)","8","12",".60","1098","5.5%","higher"
"Nashville-Davidson County","3","6",".3","373","0.8%",""
"Northeast Region","3","5",".1","300","0.3%","lower"
"South Central Region","2","3",".0","170","0.0%","lower"
"Southeast Region","4","4",".7","444","1.6%",""
"Sullivan County (Tri-Cities)","0","1",".0","0","0.0%","n/a"
"Upper Cumberland Region","2","4",".0","297","0.0%","lower"
"West Tennessee Region","5","6",".0","253","0.0%","lower"

