"Hamilton County (Chattanooga)","4","4","2","740","0.3%","lower"
"East Tennessee Region","8","8","103","3419","3.0%","higher"
"Jackson-Madison County","0","1","0","0","0.0%",""
"Knoxville-Knox County","4","4","5","1506","0.3%","lower"
"Mid-Cumberland Region","9","9","5","1176","0.4%","lower"
"Shelby County (Memphis)","1","4","1","46","2.2%",""
"Nashville-Davidson County","5","6","52","1162","4.5%","higher"
"Northeast Region","3","3","2","452","0.4%","lower"
"South Central Region","3","3","0","244","0.0%","lower"
"Southeast Region","4","4","32","911","3.5%","higher"
"Sullivan County (Tri-Cities)","2","2","0","445","0.0%","lower"
"Upper Cumberland Region","5","5","5","1027","0.5%","lower"
"West Tennessee Region","5","6","0","282","0.0%","lower"

