"Hamilton County (Chattanooga)","3","4",".0","490","0.0%","lower"
"East Tennessee Region","5","7",".136","2221","6.1%","higher"
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","2","3",".24","1089","2.2%","lower"
"Mid-Cumberland Region","7","15",".6","938","0.6%","lower"
"Shelby County (Memphis)","7","11",".105","998","10.5%","higher"
"Nashville-Davidson County","4","10",".10","820","1.2%","lower"
"Northeast Region","1","5",".0","79","0.0%",""
"South Central Region","3","3",".0","225","0.0%","lower"
"Southeast Region","3","5",".1","366","0.3%","lower"
"Sullivan County (Tri-Cities)","0","1",".0","0","0.0%","n/a"
"Upper Cumberland Region","4","4",".0","584","0.0%","lower"
"West Tennessee Region","6","6",".0","316","0.0%","lower"

