"Hamilton County (Chattanooga)","2","4",".0","277","0.0%","lower"
"East Tennessee Region","5","7",".2","1515","0.1%","lower"
"Jackson-Madison County","1","1",".42","583","7.2%","higher"
"Knoxville-Knox County","2","3",".5","350","1.4%",""
"Mid-Cumberland Region","7","11",".0","442","0.0%","lower"
"Shelby County (Memphis)","7","12",".47","789","6.0%","higher"
"Nashville-Davidson County","4","6",".1","301","0.3%","lower"
"Northeast Region","1","4",".0","59","0.0%",""
"South Central Region","2","3",".0","141","0.0%",""
"Southeast Region","2","4",".0","73","0.0%",""
"Sullivan County (Tri-Cities)","0","1",".0","0","0.0%","n/a"
"Upper Cumberland Region","4","4",".0","312","0.0%","lower"
"West Tennessee Region","6","6",".0","249","0.0%","lower"

