"Hamilton County (Chattanooga)","2","4",".0","380","0.0%","lower"
"East Tennessee Region","5","7",".31","1586","2.0%",""
"Jackson-Madison County","1","1",".15","527","2.9%","higher"
"Knoxville-Knox County","2","3",".4","415","1.0%",""
"Mid-Cumberland Region","6","11",".0","359","0.0%","lower"
"Shelby County (Memphis)","7","12",".34","762","4.5%","higher"
"Nashville-Davidson County","3","6",".0","197","0.0%",""
"Northeast Region","3","4",".0","273","0.0%","lower"
"South Central Region","3","3",".0","181","0.0%",""
"Southeast Region","3","4",".0","45","0.0%",""
"Sullivan County (Tri-Cities)","0","1",".0","0","0.0%","n/a"
"Upper Cumberland Region","4","4",".0","521","0.0%","lower"
"West Tennessee Region","5","6",".0","172","0.0%",""

