"Chattanooga-Hamilton County","3","5","0","403","0.0%",""
"East Tennessee Region","4","7","0","679","0.0%",""
"Jackson-Madison County","0","1","0","0","0.0%",""
"Knoxville-Knox County","2","4","0","426","0.0%",""
"Mid-Cumberland Region","6","11","0","506","0.0%",""
"Memphis-Shelby County","3","6","1","715","0.1%",""
"Nashville-Davidson County","3","6","0","798","0.0%",""
"Northeast Region","2","3","0","305","0.0%",""
"South Central Region","3","3","0","265","0.0%",""
"Southeast Region","4","4","1","414","0.2%","higher"
"Sullivan County","1","2","0","273","0.0%",""
"Upper Cumberland Region","5","5","0","635","0.0%",""
"West Tennessee Region","5","6","0","351","0.0%",""

