"Hamilton County (Chattanooga)","1","4.","1","120","0.8%",""
"East Tennessee Region","6","9.","11","1669","0.7%",""
"Jackson-Madison County","1","1.","8","523","1.5%","higher"
"Knoxville-Knox County","2","3.","5","620","0.8%",""
"Mid-Cumberland Region","8","14.","1","466","0.2%",""
"Shelby County (Memphis)","1","4.","0","118","0.0%",""
"Nashville-Davidson County","6","11.","4","1161","0.3%",""
"Northeast Region","4","5.","0","345","0.0%",""
"South Central Region","3","3.","0","180","0.0%",""
"Southeast Region","3","4.","0","430","0.0%",""
"Sullivan County (Tri-Cities)","1","2.","0","402","0.0%",""
"Upper Cumberland Region","4","4.","0","352","0.0%",""
"West Tennessee Region","6","6.","1","382","0.3%",""

