"Hamilton County (Chattanooga)","3","4",".1","582","0.2%","lower"
"East Tennessee Region","4","7",".6","845","0.7%","lower"
"Jackson-Madison County","1","1",".74","642","11.5%","higher"
"Knoxville-Knox County","2","3",".11","944","1.2%","lower"
"Mid-Cumberland Region","7","11",".3","958","0.3%","lower"
"Shelby County (Memphis)","10","11",".66","1325","5.0%","higher"
"Nashville-Davidson County","4","8",".12","689","1.7%",""
"Northeast Region","3","4",".0","189","0.0%","lower"
"South Central Region","3","3",".0","199","0.0%","lower"
"Southeast Region","4","5",".4","390","1.0%",""
"Sullivan County (Tri-Cities)","1","1",".1","328","0.3%","lower"
"Upper Cumberland Region","4","4",".0","544","0.0%","lower"
"West Tennessee Region","6","6",".0","351","0.0%","lower"

