"Hamilton County (Chattanooga)","3","4",".0","282","0.0%",""
"East Tennessee Region","4","7",".22","1421","1.6%",""
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","2","3",".4","287","1.4%",""
"Mid-Cumberland Region","6","11",".0","226","0.0%",""
"Shelby County (Memphis)","9","12",".23","1031","2.2%","higher"
"Nashville-Davidson County","2","6",".0","28","0.0%",""
"Northeast Region","3","4",".1","131","0.8%",""
"South Central Region","3","3",".1","141","0.7%",""
"Southeast Region","4","4",".1","126","0.8%",""
"Sullivan County (Tri-Cities)","0","1",".0","0","0.0%","n/a"
"Upper Cumberland Region","3","4",".0","231","0.0%",""
"West Tennessee Region","6","6",".0","205","0.0%",""

