"Hamilton County (Chattanooga)","2","4",".3","489","0.6%","lower"
"East Tennessee Region","4","9",".66","1472","4.5%","higher"
"Jackson-Madison County","1","1",".28","695","4.0%",""
"Knoxville-Knox County","1","3",".17","104","16.4%","higher"
"Mid-Cumberland Region","8","14",".39","1093","3.6%",""
"Shelby County (Memphis)","1","4",".0","154","0.0%","lower"
"Nashville-Davidson County","8","11",".60","1672","3.6%",""
"Northeast Region","4","5",".21","250","8.4%","higher"
"South Central Region","3","3",".3","161","1.9%",""
"Southeast Region","4","4",".9","424","2.1%",""
"Sullivan County (Tri-Cities)","2","2",".0","308","0.0%","lower"
"Upper Cumberland Region","4","4",".4","284","1.4%",""
"West Tennessee Region","6","6",".1","315","0.3%","lower"

