"Chattanooga-Hamilton County","3","5","0","307","0.0%",""
"East Tennessee Region","5","7","0","1533","0.0%",""
"Jackson-Madison County","1","1","1","838","0.1%",""
"Knoxville-Knox County","2","4","0","339","0.0%",""
"Mid-Cumberland Region","5","11","0","388","0.0%",""
"Memphis-Shelby County","3","6","1","592","0.2%",""
"Nashville-Davidson County","4","6","2","616","0.3%","higher"
"Northeast Region","2","3","0","224","0.0%",""
"South Central Region","2","3","0","167","0.0%",""
"Southeast Region","4","4","0","413","0.0%",""
"Sullivan County","1","2","0","230","0.0%",""
"Upper Cumberland Region","5","5","0","438","0.0%",""
"West Tennessee Region","5","6","0","422","0.0%",""

