"Hamilton County (Chattanooga)","4","4",".1","859","0.1%",""
"East Tennessee Region","5","7",".19","1598","1.2%","higher"
"Jackson-Madison County","1","2",".3","481","0.6%",""
"Knoxville-Knox County","3","4",".8","1629","0.5%",""
"Mid-Cumberland Region","6","10",".0","732","0.0%",""
"Shelby County (Memphis)","1","6",".0","65","0.0%",""
"Nashville-Davidson County","2","5",".0","648","0.0%",""
"Northeast Region","3","3",".2","224","0.9%",""
"South Central Region","3","3",".0","170","0.0%",""
"Southeast Region","3","5",".0","344","0.0%",""
"Sullivan County (Tri-Cities)","1","2",".0","380","0.0%",""
"Upper Cumberland Region","1","4",".0","202","0.0%",""
"West Tennessee Region","6","6",".0","269","0.0%",""

