"Hamilton County (Chattanooga)","2","4",".0","543","0.0%",""
"East Tennessee Region","6","9",".15","1582","1.0%",""
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","1","3",".4","56","7.1%","higher"
"Mid-Cumberland Region","6","14",".2","729","0.3%",""
"Shelby County (Memphis)","2","4",".0","164","0.0%",""
"Nashville-Davidson County","4","11",".6","1093","0.6%",""
"Northeast Region","4","5",".3","343","0.9%",""
"South Central Region","3","3",".0","162","0.0%",""
"Southeast Region","2","4",".0","132","0.0%",""
"Sullivan County (Tri-Cities)","1","2",".2","16","12.5%","higher"
"Upper Cumberland Region","4","4",".1","347","0.3%",""
"West Tennessee Region","6","6",".0","329","0.0%",""

