"Hamilton County (Chattanooga)","4","4","1","521","0.2%",""
"East Tennessee Region","8","8","39","3000","1.3%","higher"
"Jackson-Madison County","0","1","0","0","0.0%",""
"Knoxville-Knox County","4","4","0","871","0.0%","lower"
"Mid-Cumberland Region","8","9","0","627","0.0%","lower"
"Shelby County (Memphis)","2","4","2","608","0.3%",""
"Nashville-Davidson County","4","6","16","811","2.0%","higher"
"Northeast Region","2","2","1","284","0.4%",""
"South Central Region","3","3","0","222","0.0%",""
"Southeast Region","4","4","1","388","0.3%",""
"Sullivan County (Tri-Cities)","2","2","0","453","0.0%",""
"Upper Cumberland Region","5","5","2","585","0.3%",""
"West Tennessee Region","5","6","0","290","0.0%",""

