"Hamilton County (Chattanooga)","3","4",".0","558","0.0%","lower"
"East Tennessee Region","6","7",".51","2561","2.0%","higher"
"Jackson-Madison County","1","1",".12","593","2.0%","higher"
"Knoxville-Knox County","3","3",".2","1374","0.2%","lower"
"Mid-Cumberland Region","7","11",".1","881","0.1%","lower"
"Shelby County (Memphis)","7","12",".37","848","4.4%","higher"
"Nashville-Davidson County","4","6",".0","579","0.0%","lower"
"Northeast Region","2","4",".0","155","0.0%",""
"South Central Region","3","3",".0","203","0.0%",""
"Southeast Region","4","4",".0","287","0.0%",""
"Sullivan County (Tri-Cities)","0","1",".0","0","0.0%","n/a"
"Upper Cumberland Region","4","4",".0","596","0.0%","lower"
"West Tennessee Region","6","6",".0","349","0.0%","lower"

