"Hamilton County (Chattanooga)","4","4",".8","768","1.0%",""
"East Tennessee Region","6","7",".29","1834","1.6%","higher"
"Jackson-Madison County","2","2",".13","557","2.3%","higher"
"Knoxville-Knox County","2","4",".3","820","0.4%",""
"Mid-Cumberland Region","5","10",".10","909","1.1%",""
"Shelby County (Memphis)","1","5",".0","7","0.0%",""
"Nashville-Davidson County","3","5",".7","619","1.1%",""
"Northeast Region","3","3",".2","266","0.8%",""
"South Central Region","3","3",".0","223","0.0%",""
"Southeast Region","3","5",".6","716","0.8%",""
"Sullivan County (Tri-Cities)","2","2",".0","607","0.0%","lower"
"Upper Cumberland Region","4","4",".1","543","0.2%",""
"West Tennessee Region","5","6",".0","255","0.0%",""

