"Chattanooga-Hamilton County","3","5","1","378","0.3%",""
"East Tennessee Region","7","7","17","2366","0.7%","lower"
"Jackson-Madison County","1","1","50","938","5.3%","higher"
"Knoxville-Knox County","3","4","2","807","0.2%","lower"
"Mid-Cumberland Region","10","10","10","1269","0.8%",""
"Memphis-Shelby County","1","5","0","73","0.0%",""
"Nashville-Davidson County","2","6","49","1076","4.6%","higher"
"Northeast Region","1","3","0","271","0.0%",""
"South Central Region","3","3","0","281","0.0%","lower"
"Southeast Region","4","4","6","984","0.6%","lower"
"Sullivan County","1","2","1","195","0.5%",""
"Upper Cumberland Region","4","5","3","919","0.3%","lower"
"West Tennessee Region","5","6","0","302","0.0%","lower"

