"Hamilton County (Chattanooga)","3","4",".0","291","0.0%","lower"
"East Tennessee Region","5","7",".1","1704","0.1%","lower"
"Jackson-Madison County","0","1",".0","0","0.0%","n/a"
"Knoxville-Knox County","0","3",".0","0","0.0%","n/a"
"Mid-Cumberland Region","7","15",".1","651","0.2%","lower"
"Shelby County (Memphis)","8","11",".81","1030","7.9%","higher"
"Nashville-Davidson County","3","10",".2","416","0.5%",""
"Northeast Region","3","5",".0","184","0.0%",""
"South Central Region","3","3",".0","146","0.0%",""
"Southeast Region","3","5",".1","113","0.9%",""
"Sullivan County (Tri-Cities)","1","1",".0","415","0.0%","lower"
"Upper Cumberland Region","4","4",".0","596","0.0%","lower"
"West Tennessee Region","6","6",".0","327","0.0%","lower"

