"Hamilton County (Chattanooga)","4","4","10","708","1.4%",""
"East Tennessee Region","8","8","11","3628","0.3%","lower"
"Jackson-Madison County","1","0","3","409","0.7%",""
"Knoxville-Knox County","4","4","11","1364","0.8%",""
"Mid-Cumberland Region","7","9","5","964","0.5%",""
"Shelby County (Memphis)","2","5","0","792","0.0%","lower"
"Nashville-Davidson County","5","6","53","1712","3.1%","higher"
"Northeast Region","2","2","1","263","0.4%",""
"South Central Region","3","3","1","245","0.4%",""
"Southeast Region","4","4","2","769","0.3%",""
"Sullivan County (Tri-Cities)","1","1","1","194","0.5%",""
"Upper Cumberland Region","4","5","0","524","0.0%","lower"
"West Tennessee Region","6","6","0","304","0.0%",""

