"Chattanooga-Hamilton County","3","5","0","392","0.0%",""
"East Tennessee Region","5","7","4","1332","0.3%",""
"Jackson-Madison County","1","1","5","831","0.6%",""
"Knoxville-Knox County","3","4","2","796","0.3%",""
"Mid-Cumberland Region","6","10","8","853","0.9%","higher"
"Memphis-Shelby County","1","5","0","93","0.0%",""
"Nashville-Davidson County","2","6","6","724","0.8%","higher"
"Northeast Region","2","3","0","327","0.0%",""
"South Central Region","2","3","2","184","1.1%",""
"Southeast Region","4","4","0","852","0.0%",""
"Sullivan County","1","2","0","185","0.0%",""
"Upper Cumberland Region","4","5","0","652","0.0%",""
"West Tennessee Region","4","6","0","258","0.0%",""

