"Chattanooga-Hamilton County","3","5","0","429","0.0%",""
"East Tennessee Region","4","7","0","639","0.0%",""
"Jackson-Madison County","1","1","1","749","0.1%",""
"Knoxville-Knox County","2","4","0","441","0.0%",""
"Mid-Cumberland Region","6","11","1","521","0.2%",""
"Memphis-Shelby County","2","6","1","137","0.7%","higher"
"Nashville-Davidson County","5","6","0","1155","0.0%",""
"Northeast Region","2","3","0","207","0.0%",""
"South Central Region","3","3","0","339","0.0%",""
"Southeast Region","3","4","0","147","0.0%",""
"Sullivan County","1","2","0","40","0.0%",""
"Upper Cumberland Region","4","5","0","693","0.0%",""
"West Tennessee Region","5","6","0","548","0.0%",""

