"Hamilton County (Chattanooga)","4","4","0","585","0.0%",""
"East Tennessee Region","7","8","29","2124","1.4%","higher"
"Jackson-Madison County","0","1","0","0","0.0%",""
"Knoxville-Knox County","4","4","2","1389","0.1%",""
"Mid-Cumberland Region","8","9","4","1009","0.4%",""
"Shelby County (Memphis)","1","4","0","731","0.0%",""
"Nashville-Davidson County","4","6","14","1100","1.3%","higher"
"Northeast Region","3","3","0","495","0.0%",""
"South Central Region","3","3","0","250","0.0%",""
"Southeast Region","3","4","0","546","0.0%",""
"Sullivan County (Tri-Cities)","2","2","0","486","0.0%",""
"Upper Cumberland Region","4","5","0","854","0.0%","lower"
"West Tennessee Region","4","6","0","249","0.0%",""

