"Hamilton County (Chattanooga)","3","4",".0","535","0.0%",""
"East Tennessee Region","6","7",".8","2030","0.4%","higher"
"Jackson-Madison County","1","1",".1","517","0.2%",""
"Knoxville-Knox County","3","4",".1","1207","0.1%",""
"Mid-Cumberland Region","9","10",".1","782","0.1%",""
"Shelby County (Memphis)","1","10",".0","149","0.0%",""
"Nashville-Davidson County","3","6",".0","161","0.0%",""
"Northeast Region","2","3",".0","202","0.0%",""
"South Central Region","3","3",".1","225","0.4%",""
"Southeast Region","5","5",".2","538","0.4%",""
"Sullivan County (Tri-Cities)","0","2",".0","0","0.0%",""
"Upper Cumberland Region","4","4",".0","474","0.0%",""
"West Tennessee Region","4","6",".0","237","0.0%",""

