"Hamilton County (Chattanooga)","3","4",".0","454","0.0%",""
"East Tennessee Region","8","8",".1","2180","0.1%",""
"Jackson-Madison County","1","2",".0","538","0.0%",""
"Knoxville-Knox County","4","4",".0","1321","0.0%",""
"Mid-Cumberland Region","6","10",".0","614","0.0%",""
"Shelby County (Memphis)","0","5",".0","0","0.0%","n/a"
"Nashville-Davidson County","2","5",".0","449","0.0%",""
"Northeast Region","2","3",".0","176","0.0%",""
"South Central Region","3","3",".0","195","0.0%",""
"Southeast Region","5","5",".0","496","0.0%",""
"Sullivan County (Tri-Cities)","1","2",".0","143","0.0%",""
"Upper Cumberland Region","4","4",".0","436","0.0%",""
"West Tennessee Region","6","6",".1","265","0.4%","higher"

