"Chattanooga-Hamilton County","4","5","0","745","0.0%",""
"East Tennessee Region","6","7","1","2645","0.0%","lower"
"Jackson-Madison County","1","1","20","845","2.4%","higher"
"Knoxville-Knox County","3","4","3","955","0.3%",""
"Mid-Cumberland Region","4","10","1","823","0.1%",""
"Memphis-Shelby County","2","5","0","663","0.0%",""
"Nashville-Davidson County","2","6","13","1339","1.0%","higher"
"Northeast Region","3","3","0","513","0.0%",""
"South Central Region","3","3","0","215","0.0%",""
"Southeast Region","2","4","0","154","0.0%",""
"Sullivan County","2","2","4","331","1.2%","higher"
"Upper Cumberland Region","5","5","0","942","0.0%",""
"West Tennessee Region","6","6","0","359","0.0%",""

