"Hamilton County (Chattanooga)","3","4",".0","461","0.0%","lower"
"East Tennessee Region","7","8",".84","2192","3.8%","higher"
"Jackson-Madison County","1","2",".6","520","1.2%",""
"Knoxville-Knox County","3","4",".4","1373","0.3%","lower"
"Mid-Cumberland Region","9","10",".11","985","1.1%",""
"Shelby County (Memphis)","0","5",".0","0","0.0%","n/a"
"Nashville-Davidson County","3","5",".2","523","0.4%",""
"Northeast Region","3","3",".2","269","0.7%",""
"South Central Region","3","3",".0","237","0.0%",""
"Southeast Region","5","5",".1","780","0.1%","lower"
"Sullivan County (Tri-Cities)","1","2",".0","366","0.0%","lower"
"Upper Cumberland Region","4","4",".1","535","0.2%","lower"
"West Tennessee Region","6","6",".0","351","0.0%","lower"

